postal code,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
631204,Kanakammachatram,Tiruvallur,Tirutani,13.0866,79.511,731,131,186,12,188,184,30,M
631205,Mambakkam,Tiruvallur,Tiruttani,13.1433,79.5516,731,131,186,12,188,184,30,M
631205,Beerakuppam,Tiruvallur,Tiruttani,13.1663,79.5045,731,131,186,12,188,184,30,M
631205,Koramangalam,Tiruvallur,Tirutani,13.1726,79.5545,731,131,186,12,188,184,30,M
631205,Thadur,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,V.K.N.Kandigai,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,Cherukkanur,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,S.Agraharam,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,Sirugumi,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,Kg Kandigai,Tiruvallur,Tirutani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,Veerakaverirajapuram,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631205,T.C.Kandigai,Tiruvallur,Tiruttani,13.1607,79.5369,731,131,186,12,188,184,30,M
631206,Ramasamudram,Tiruvallur,Tiruttani,13.2279,79.5156,731,131,186,12,188,184,30,M
631206,Krishnasamudram,Tiruvallur,Tiruttani,13.2279,79.5156,731,131,186,12,188,184,30,M
631206,Buchireddipalli,Tiruvallur,Tirutani,13.2279,79.5156,731,131,186,12,188,184,30,M
631206,Madduru,Tiruvallur,Tirutani,13.2279,79.5156,731,131,186,12,188,184,30,M
631207,Pallipat,Tiruvallur,Pallipattu,13.3386,79.4449,731,131,186,12,188,184,30,M
631207,Nediyam,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Punyam,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Kolathur,Tiruvallur,Pallipat,13.2431,79.94,731,131,186,12,188,184,30,M
631207,Echambadi,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Venkatarajakuppam,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Sanakuppam,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Konetampet,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Samanthavada,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Karimbedu,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Veliagaram,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631207,Kumararajupeta,Tiruvallur,Pallipat,12.7696,79.4806,731,131,186,12,188,184,30,M
631208,Kakalur,Tiruvallur,Pallipat,13.267,79.4857,731,131,186,12,188,184,30,M
631208,Jangalapalli,Tiruvallur,Pallipat,13.2664,79.4985,731,131,186,12,188,184,30,M
631208,Bommarajupeta,Tiruvallur,Pallipat,13.3023,79.4747,731,131,186,12,188,184,30,M
631208,C.N.Kandigai,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,Pandravedu,Tiruvallur,Pallipat,13.2874,79.5137,731,131,186,12,188,184,30,M
631208,Savattur,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,Nedigallu,Tiruvallur,Pallipat,13.2565,79.5126,731,131,186,12,188,184,30,M
631208,Podaturpeta,Tiruvallur,Pallipat,13.2817,79.4854,731,131,186,12,188,184,30,M
631208,Melapudi,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,Perumanallur,Tiruvallur,Pallipat,13.2431,79.94,731,131,186,12,188,184,30,M
631208,Keechalam,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,Sorakayapeta,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,T.T.Kandigai,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631208,Pettaikandigai,Tiruvallur,Pallipat,13.2769,79.4951,731,131,186,12,188,184,30,M
631209,Pattabiramapuram,Tiruvallur,Tiruttani,13.1834,79.6329,731,131,186,12,188,184,30,M
631209,Velanjeri,Tiruvallur,Tirutani,13.1977,79.6236,731,131,186,12,188,184,30,M
631209,Srinivasapuram,Tiruvallur,Tiruttani,13.2237,79.5835,731,131,186,12,188,184,30,M
631209,Murukkambattu,Tiruvallur,Tirutani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Suryanagaram,Tiruvallur,Tirutani,13.2046,79.5688,731,131,186,12,188,184,30,M
631209,Tiruttanisouth,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Tiruttani,Tiruvallur,Tiruttani,13.1759,79.6164,731,131,186,12,188,184,30,M
631209,Tiruttaniwest,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Tiruttanieast,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Upper Tirutani,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Tirutani Hills,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Agooru,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631209,Netterikandigai,Tiruvallur,Tiruttani,13.1971,79.605,731,131,186,12,188,184,30,M
631210,Tiruvelangadu,Tiruvallur,Tirutani,13.1304,79.7772,731,131,186,12,188,184,30,M
631210,Harichandrapuram,Tiruvallur,Tiruttani,13.0825,79.7388,731,131,186,12,188,184,30,M
631210,Pakasala,Tiruvallur,Tiruttani,13.0691,79.7919,731,131,186,12,188,184,30,M
631210,Palayanur,Tiruvallur,Tiruttani,13.2431,79.94,731,131,186,12,188,184,30,M
631210,Chinnammapet,Tiruvallur,Tiruttani,13.0825,79.7388,731,131,186,12,188,184,30,M
631210,Kurmavilasapuram,Tiruvallur,Tiruttani,13.1738,79.764,731,131,186,12,188,184,30,M
631210,Mannur,Tiruvallur,Tiruttani,13.2431,79.94,731,131,186,12,188,184,30,M
631210,Vyasapuram,Tiruvallur,Tiruttani,13.1039,79.7333,731,131,186,12,188,184,30,M
631210,Kaverirajapuram,Tiruvallur,Tiruttani,13.1667,79.7489,731,131,186,12,188,184,30,M
631210,Veeraraghavapuram,Tiruvallur,Tiruttani,13.0825,79.7388,731,131,186,12,188,184,30,M
631210,Kunnavalam,Tiruvallur,Tiruttani,13.1696,79.7997,974,41,85,647,78,107,16,F
631210,Athipattu,Tiruvallur,Tirutani,13.0825,79.7388,974,41,85,647,78,107,16,F
631210,Peddakalakattur,Tiruvallur,Tiruttani,13.0825,79.7388,974,41,85,647,78,107,16,F
631211,Karthikeyapuram,Tiruvallur,Tirutani,13.0989,79.7233,974,41,85,647,78,107,16,F
631211,Kasavarajpetta,Tiruvallur,Tiruttani,13.0989,79.7233,974,41,85,647,78,107,16,F
631211,Saraswathinagar,Tiruvallur,Tiruttani,13.0989,79.7233,974,41,85,647,78,107,16,F
631212,Thalavedu,Tiruvallur,Tirutani,13.0989,79.7233,974,41,85,647,78,107,16,F
631212,Poonimangadu,Tiruvallur,Tiruttani,13.0989,79.7233,974,41,85,647,78,107,16,F
631212,Nallathur,Tiruvallur,Tirutani,13.0989,79.7233,974,41,85,647,78,107,16,F
631213,Ponpadi,Tiruvallur,Tirutani,13.2303,79.5986,974,41,85,647,78,107,16,F
631213,Alamelumangapuram,Tiruvallur,Trutani,13.2431,79.94,974,41,85,647,78,107,16,F
631213,Ponpadi Rs,Tiruvallur,Tiruttani,13.2303,79.5986,974,41,85,647,78,107,16,F
631301,Kadananagaram,Tiruvallur,Tirutani,13.1456,79.3701,731,131,186,12,188,184,30,M
631301,Balapuram,Tiruvallur,Tiruttani,13.2431,79.94,731,131,186,12,188,184,30,M
631301,Ammavarikuppam,Tiruvallur,Tiruttani,13.1779,79.4128,731,131,186,12,188,184,30,M
631301,Mahankalikapuram,Tiruvallur,Tirutani,13.1456,79.3701,731,131,186,12,188,184,30,M
631301,Chandravilasapuram,Tiruvallur,Pallipattu,13.1609,79.4079,731,131,186,12,188,184,30,M
631301,Thyagapuram,Tiruvallur,Pallipattu,13.1456,79.3701,731,131,186,12,188,184,30,M
631302,Rangapuram,Tiruvallur,Pallipat,13.1448,79.3977,731,131,186,12,188,184,30,M
631302,Peddaramapuram,Tiruvallur,Pallipat,13.1064,79.37,731,131,186,12,188,184,30,M
631302,Chanurmallavaram,Tiruvallur,Pallipattu,13.1207,79.3622,731,131,186,12,188,184,30,M
631302,Vediyangadu,Tiruvallur,Pallipat,13.1109,79.3188,731,131,186,12,188,184,30,M
631302,V.P.R.Puram,Tiruvallur,Pallipattu,13.1207,79.3622,731,131,186,12,188,184,30,M
631302,Paivalasa,Tiruvallur,Pallipat,13.1207,79.3622,731,131,186,12,188,184,30,M
631302,Peddanagapudi,Tiruvallur,Pallipat,13.1207,79.3622,731,131,186,12,188,184,30,M
631302,Myladumparai,Tiruvallur,Pallipattu,13.1207,79.3622,731,131,186,12,188,184,30,M
631302,Veeramangalam,Tiruvallur,Pallipat,13.1207,79.3622,974,41,85,647,78,107,16,F
631302,Srikalikapuram,Tiruvallur,Pallipat,13.1207,79.3622,974,41,85,647,78,107,16,F
631302,Thamaraikulam,Tiruvallur,Pallipattu,13.1207,79.3622,974,41,85,647,78,107,16,F
631302,Erumbi,Tiruvallur,Pallipattu,13.1207,79.3622,731,131,186,12,188,184,30,M
631303,Ammaneri,Tiruvallur,Pallipattu,13.1426,79.4577,731,131,186,12,188,184,30,M
631303,Ramakrishnarajupeta,Tiruvallur,Pallipattu,13.1426,79.4577,974,41,85,647,78,107,16,F
631303,Adivaragapuram,Tiruvallur,Pallipattu,13.1426,79.4577,974,41,85,647,78,107,16,F
631303,Veeranathur,Tiruvallur,Tirutani,13.1426,79.4577,974,41,85,647,78,107,16,F
631304,Vanganur,Tiruvallur,Tirutani,13.1829,79.4553,974,41,85,647,78,107,16,F
631304,Rajanagaram,Tiruvallur,Tiruttani,13.1847,79.4291,974,41,85,647,78,107,16,F
631304,Sgbkandigai,Tiruvallur,Tiruttani,13.1838,79.4422,974,41,85,647,78,107,16,F
631304,Emrkandigai,Tiruvallur,Tiruttani,13.1838,79.4422,974,41,85,647,78,107,16,F
631402,Perambakkam,Tiruvallur,Sriperumbudur,13.1449,79.8975,974,41,85,647,78,107,16,F
631402,Kondancheri,Tiruvallur,Sriperumbudur,13.0493,79.8474,974,41,85,647,78,107,16,F
600001,Chennai G.P.O.,Chennai,Chennai,13.0914,80.2828,1116,218,262,15,294,248,79,M
600001,Mannady (Chennai),Chennai,Tondiarpet Fort St George,13.093,80.2882,1689,53,101,1259,132,132,12,F
600001,Sowcarpet,Chennai,Tondiarpet Fort St George,13.0898,80.2775,1689,53,101,1259,132,132,12,F
600001,Govt Stanley Hospital,Chennai,Tondiarpet Fort St George,13.0914,80.2828,1689,53,101,1259,132,132,12,F
600001,Mint Building,Chennai,Tondiarpet Fort St George,13.0914,80.2828,1689,53,101,1259,132,132,12,F
600001,Flower Bazaar,Chennai,Tondiarpet Fort St George,13.0914,80.2828,1689,53,101,1259,132,132,12,F
600002,Chintadripet,Chennai,Chennai,13.0744,80.2714,1689,53,101,1259,132,132,12,F
600002,Anna Road H.O,Chennai,Chennai,13.0744,80.2714,1689,53,101,1259,132,132,12,F
600002,Madras Electricity System,Chennai,Chennai,13.0744,80.2714,1689,53,101,1259,132,132,12,F
600003,Park Town H.O,Chennai,Tondiarpet Fort St George,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600003,Madras Medical College,Chennai,Tondiarpet Fort St George,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600003,Ripon Buildings,Chennai,Tondiarpet Fort St George,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600003,Edapalayam,Chennai,Tondiarpet Fort St George,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600004,Vivekananda College Madras,Chennai,Chennai,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600004,Mylapore H.O,Chennai,Chennai,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600004,Mandaveli,Chennai,Chennai,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600005,Chepauk,Chennai,Chennai,13.0594,80.2789,1689,53,101,1259,132,132,12,F
600005,Tiruvallikkeni,Chennai,Chennai,13.055,80.2767,1689,53,101,1259,132,132,12,F
600005,Madras University,Chennai,Chennai,13.0572,80.2778,1689,53,101,1259,132,132,12,F
600005,Parthasarathy Koil,Chennai,Chennai,13.0572,80.2778,1689,53,101,1259,132,132,12,F
600006,Shastri Bhavan,Chennai,Chennai,13.0754,80.2737,1689,53,101,1259,132,132,12,F
600006,Greams Road,Chennai,Chennai,13.0754,80.2737,1116,218,262,15,294,248,79,M
600006,DPI,Chennai,Chennai,13.0754,80.2737,1116,218,262,15,294,248,79,M
600006,Teynampet West,Chennai,Chennai,13.0754,80.2737,1116,218,262,15,294,248,79,M
600007,Vepery,Chennai,Perambur Purasawalkam,13.0847,80.2675,1116,218,262,15,294,248,79,M
600008,Egmore,Chennai,Perambur Purasawalkam,13.0717,80.2556,1116,218,262,15,294,248,79,M
600008,Ethiraj Salai,Chennai,Egmore Nungambakka,13.0717,80.2556,1116,218,262,15,294,248,79,M
600008,Egmore ND,Chennai,Egmore Nungambakka,13.0717,80.2556,1116,218,262,15,294,248,79,M
600009,Fort St George,Chennai,Tondiarpet Fort St George,13.0754,80.2737,1116,218,262,15,294,248,79,M
600010,Kilpauk,Chennai,Perambur Purasawalkam,13.08,80.2408,1116,218,262,15,294,248,79,M
600010,Kilpauk Medical College,Chennai,Perambur Purasawalkam,13.08,80.2408,1116,218,262,15,294,248,79,M
600011,Perambur,Chennai,Perambur Purasawalkam,13.1103,80.2425,1116,218,262,15,294,248,79,M
600011,Sembiam,Chennai,Perambur Purasawalkam,13.1103,80.2425,1116,218,262,15,294,248,79,M
600011,Perambur North,Chennai,Perambur Purasawalkam,13.1103,80.2425,1116,218,262,15,294,248,79,M
600012,Venkatesapuram,Chennai,Perambur Purasawalkam,13.0647,80.2523,1116,218,262,15,294,248,79,M
600012,Perambur Barracks,Chennai,Perambur Purasawalkam,13.3357,79.9451,1116,218,262,15,294,248,79,M
600012,Puliyanthope,Chennai,Perambur Purasawalkam,13.3357,79.9451,1116,218,262,15,294,248,79,M
600013,Rayapuram,Chennai,Egmore Nungambakkam,13.1141,80.2947,1116,218,262,15,294,248,79,M
600014,Royapettah,Chennai,Chennai,13.0506,80.2642,1116,218,262,15,294,248,79,M
600014,Lloyds Estate,Chennai,Chennai,13.0506,80.2642,1116,218,262,15,294,248,79,M
600015,Guindy North,Chennai,Chennai City Corporation,13.1096,80.2146,1116,218,262,15,294,248,79,M
600015,Saidapet (Chennai),Chennai,Chennai City Corporation,13.1096,80.2146,1689,53,101,1259,132,132,12,F
600017,Thygarayanagar H.O,Chennai,Chennai,13.1096,80.2146,1689,53,101,1259,132,132,12,F
600017,Hindi Prachar Sabha,Chennai,Chennai,13.1096,80.2146,1689,53,101,1259,132,132,12,F
600017,Thygarayanagar North ND,Chennai,Chennai,13.1096,80.2146,1689,53,101,1259,132,132,12,F
600017,Thygarayanagar South NDS.O,Chennai,Chennai,13.1096,80.2146,1689,53,101,1259,132,132,12,F
600018,Teynampet,Chennai,Chennai,13.0433,80.2528,1689,53,101,1259,132,132,12,F
600018,Pr. Accountant General,Chennai,Chennai,13.0433,80.2528,1689,53,101,1259,132,132,12,F
600020,Shastri Nagar (Chennai),Chennai,Chennai City Corporation,12.9967,80.2603,1689,53,101,1259,132,132,12,F
600020,Adyar (Chennai),Chennai,Chennai City Corporation,12.9967,80.2603,1689,53,101,1259,132,132,12,F
600020,Kasturibai Nagar,Chennai,Chennai City Corporation,12.9967,80.2603,1689,53,101,1259,132,132,12,F
600021,Washermanpet East,Chennai,Tondiarpet Fort St George,13.121,80.285,1689,53,101,1259,132,132,12,F
600021,Washermanpet,Chennai,Tondiarpet Fort St George,13.121,80.285,1689,53,101,1259,132,132,12,F
600022,Rajbhavan (Chennai),Chennai,Chennai City Corporation,13.0484,80.2473,1689,53,101,1259,132,132,12,F
600023,Aynavaram,Chennai,Perambur Purasawalkam,13.0484,80.2473,1689,53,101,1259,132,132,12,F
600024,Kodambakkam,Chennai,Chennai City Corporation,13.0481,80.2214,1689,53,101,1259,132,132,12,F
600025,Engineering College (Chennai),Chennai,Chennai City Corporation,13.0484,80.2473,1689,53,101,1259,132,132,12,F
600026,Vadapalani,Chennai,Chennai City Corporation,13.0511,80.2125,1689,53,101,1259,132,132,12,F
600028,Raja Annamalaipuram,Chennai,Chennai City Corporation,13.025,80.2575,1689,53,101,1259,132,132,12,F
600028,Ramakrishna Nagar (Chennai),Chennai,Chennai City Corporation,13.025,80.2575,1689,53,101,1259,132,132,12,F
600030,Aminjikarai,Chennai,Egmore Nungambakkam,13.0739,80.2244,1689,53,101,1259,132,132,12,F
600030,Shenoy Nagar,Chennai,Egmore Nungambakkam,13.0797,80.2244,1689,53,101,1259,132,132,12,F
600031,Chetput,Chennai,Egmore Nungambakkam,13.07,80.2408,1689,53,101,1259,132,132,12,F
600031,World University Centre,Chennai,Egmore Nungambakkm,13.07,80.2408,1689,53,101,1259,132,132,12,F
600032,Ekkaduthangal,Chennai,Chennai City Corporation,13.0659,80.2365,1689,53,101,1259,132,132,12,F
600032,Guindy Industrial Estate,Chennai,Chennai City Corporation,13.0659,80.2365,1689,53,101,1259,132,132,12,F
600033,West Mambalam,Chennai,Chennai City Corporation,13.0389,80.2258,1689,53,101,1259,132,132,12,F
600033,Mambalam R.S.,Chennai,Chennai City Corporation,13.0389,80.2258,1689,53,101,1259,132,132,12,F
600034,Nungambakkam,Chennai,Chennai,13.0606,80.2344,1689,53,101,1259,132,132,12,F
600034,Loyola College,Chennai,Chennai,13.0606,80.2344,1689,53,101,1259,132,132,12,F
600034,Nungambakkam High Road,Chennai,Chennai,13.0606,80.2344,1689,53,101,1259,132,132,12,F
600035,Nandanam,Chennai,Chennai City Corporation,13.0269,80.2406,1689,53,101,1259,132,132,12,F
600036,Indian Institute Of Technology,Chennai,Chennai City Corporation,13.0659,80.2365,1689,53,101,1259,132,132,12,F
600038,Icf Colony,Chennai,Perambur Purasawalkam,13.0659,80.2365,1689,53,101,1259,132,132,12,F
600039,Vyasar Nagar Colony,Chennai,Tondiarpet Fort St George,13.1111,80.2647,1689,53,101,1259,132,132,12,F
600039,Vyasarpadi,Chennai,Tondiarpet Fort St George,13.1111,80.2647,1689,53,101,1259,132,132,12,F
600040,Anna Nagar (Chennai),Chennai,Egmore Nungambakkam,12.8819,80.0885,1689,53,101,1259,132,132,12,F
600041,Valmiki Nagar,Chennai,Mylapore - Triplicane,12.9695,80.2588,1689,53,101,1259,132,132,12,F
600041,Tiruvanmiyur,Chennai,Chennai City Corporation,13.0647,80.2523,1689,53,101,1259,132,132,12,F
600042,Velacheri,Chennai,Chennai City Corporation,13.0647,80.2523,1689,53,101,1259,132,132,12,F
600049,Rajajinagar,Chennai,Ambattur,13.1228,80.1703,1689,53,101,1259,132,132,12,F
600049,Srinivasanagar,Chennai,Ambattur,13.1228,80.1703,1689,53,101,1259,132,132,12,F
600078,Kalaignar Karunanidhi Nagar,Chennai,Chennai City Corporation,12.9591,80.1436,1689,53,101,1259,132,132,12,F
600081,Tondiarpet,Chennai,Tondiarpet Fort St George,13.1274,80.2886,1689,53,101,1259,132,132,12,F
600081,Tondiarpet Bazaar,Chennai,Tondiarpet Fort St George,13.1274,80.2886,1689,53,101,1259,132,132,12,F
600081,Tondiarpet West,Chennai,Tondiarpet Fort St George,13.1274,80.2886,1689,53,101,1259,132,132,12,F
600082,Periyar Nagar,Chennai,Perambur,13.0572,80.2297,1689,53,101,1259,132,132,12,F
600082,Kumaran Nagar,Chennai,Perambur,13.1242,80.2811,1116,218,262,15,294,248,79,M
600082,G K M Colony,Chennai,Perambur Purawalkam,13.0907,80.2554,1116,218,262,15,294,248,79,M
600083,Jafferkhanpet,Chennai,Chennai City Corporation,13.0582,80.24,1116,218,262,15,294,248,79,M
600083,Ashoknagar (Chennai),Chennai,Chennai City Corporation,13.0582,80.24,1116,218,262,15,294,248,79,M
600084,Flowers Road,Chennai,Perambur Purasawalkam,13.0582,80.24,1116,218,262,15,294,248,79,M
600085,Kotturpuram,Chennai,Chennai City Corporation,13.0156,80.2467,1116,218,262,15,294,248,79,M
600086,Gopalapuram (Chennai),Chennai,Chennai,13.0472,80.2578,1116,218,262,15,294,248,79,M
600090,Rajaji Bhavan,Chennai,Chennai City Corporation,12.8503,80.0707,1116,218,262,15,294,248,79,M
600090,Besantnagar,Chennai,Chennai City Corporation,12.8503,80.0707,1116,218,262,15,294,248,79,M
600092,Virugambakkam,Chennai,Chennai City Corporation,13.0647,80.2523,1116,218,262,15,294,248,79,M
600093,Saligramam,Chennai,Chennai City Corporation,13.0647,80.2523,1116,218,262,15,294,248,79,M
600094,Choolaimedu,Chennai,Chennai,12.8503,80.0707,1116,218,262,15,294,248,79,M
600099,Lakshmipuram,Chennai,Ambattur,13.0647,80.2523,1116,218,262,15,294,248,79,M
600101,Anna Nagar Western Extn,Chennai,Ambattur,13.0974,80.195,1116,218,262,15,294,248,79,M
600102,Anna Nagar East,Chennai,Perambur Purasawalkam,13.0974,80.195,1116,218,262,15,294,248,79,M
600104,High Court Building (Chennai),Chennai,Tondiarpet Fort St George,13.0974,80.195,1116,218,262,15,294,248,79,M
600106,D G Vaishnav College,Chennai,Egmore Nungambakkam,13.0734,80.2069,1116,218,262,15,294,248,79,M
600106,Arumbakkam,Chennai,Maduravoyal,13.0734,80.2069,1116,218,262,15,294,248,79,M
600107,Koyambedu,Chennai,Maduravoyal,13.0647,80.2523,1116,218,262,15,294,248,79,M
600107,Koyambedu Wholesale Market Com,Chennai,Chennai City Corporation,13.0722,80.2014,1116,218,262,15,294,248,79,M
600113,Tidel Park,Chennai,Mambalam,12.9293,80.034,1116,218,262,15,294,248,79,M
600113,TTTI Taramani,Chennai,Chennai City Corporation,12.9293,80.034,1116,218,262,15,294,248,79,M
600118,Erukkancheri,Chennai,Chennai,13.0647,80.2523,1116,218,262,15,294,248,79,M
600118,Kodungaiyur,Chennai,Chennai City,13.0647,80.2523,1116,218,262,15,294,248,79,M
600118,Rv Nagar,Chennai,Chennai,13.1281,80.2557,1116,218,262,15,294,248,79,M
600016,Meenambakkam,Kanchipuram,Sriperumbudur,12.9846,80.1747,811,159,158,12,197,250,35,M
600016,Alandur(Reopened W.E.F.6.6.05),Kanchipuram,Saidapet,12.9846,80.1747,811,159,158,12,197,250,35,M
600016,Chennai Airport,Kanchipuram,Saidapet,12.9846,80.1747,811,159,158,12,197,250,35,M
600016,St.Thomas Mount H.O,Kanchipuram,Saidapet,12.9846,80.1747,811,159,158,12,197,250,35,M
600041,Palavakkam (Kanchipuram),Kanchipuram,Saidapet,12.9535,80.2572,811,159,158,12,197,250,35,M
600043,Pallavaram,Kanchipuram,Saidapet,12.968,80.1502,811,159,158,12,197,250,35,M
600043,Tirusulam,Kanchipuram,Saidapet,12.968,80.1502,811,159,158,12,197,250,35,M
600043,Rajajinagar (Kanchipuram),Kanchipuram,Saidapet,12.968,80.1502,811,159,158,12,197,250,35,M
600044,Chromepet,Kanchipuram,Saidapet,12.9477,80.1354,811,159,158,12,197,250,35,M
600044,Lakshmipuram,Kanchipuram,Saidapet,12.6668,79.9829,811,159,158,12,197,250,35,M
600044,Bharathipuram (Kanchipuram),Kanchipuram,Saidapet,12.8072,80.0591,811,159,158,12,197,250,35,M
600044,Ganapathipuram Chromepet,Kanchipuram,Alandur,12.8072,80.0591,811,159,158,12,197,250,35,M
600044,Radhanagar (Kanchipuram),Kanchipuram,Alandur,12.8072,80.0591,1074,44,76,773,70,95,16,F
600044,Nehrunagar,Kanchipuram,Alandur,12.8072,80.0591,1074,44,76,773,70,95,16,F
600044,Nemilichery,Kanchipuram,Tambaram,12.8072,80.0591,1074,44,76,773,70,95,16,F
600044,Nagalkeni,Kanchipuram,Tambaram,12.8072,80.0591,1074,44,76,773,70,95,16,F
600045,Tambaram H.O,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600045,Irumbuliyur,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600045,Tambaram West,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600045,Kasthuribainagar,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600045,MEPZ Tambaram,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600046,Tambaram IAF,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600047,Tambaram Sanatorium,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600047,Kadaperi,Kanchipuram,Tambaram,12.8819,80.0885,1074,44,76,773,70,95,16,F
600048,Mannivakkam,Kanchipuram,Chinglepet,12.8884,80.0641,1074,44,76,773,70,95,16,F
600048,Vandalur,Kanchipuram,Tambaram,12.8924,80.0808,1074,44,76,773,70,95,16,F
600048,Mudichur,Kanchipuram,Tambaram,12.8904,80.0724,1074,44,76,773,70,95,16,F
600048,Otteri Extension,Kanchipuram,Tambaram,12.8904,80.0724,1074,44,76,773,70,95,16,F
